OBJItemCode,所属电站,NHQ曲线编码,X,Y,Z
0005,三峡,31100201,315.513,23,105
0005,三峡,31100201,323.337,24,105
0005,三峡,31100201,331.583,25,105
0005,三峡,31100201,340.286,26,105
0005,三峡,31100201,349.236,27,105
0005,三峡,31100201,359.11,28,105
0005,三峡,31100201,367.87,29,105
0005,三峡,31100201,376.3,30,105
0005,三峡,31100201,384.522,31,105
0005,三峡,31100201,392.694,32,105
0005,三峡,31100201,409.056,34,105
0005,三峡,31100201,417.344,35,105
0005,三峡,31100201,426.585,36,105
0005,三峡,31100201,435.05,37,105
0005,三峡,31100201,443.5,38,105
0005,三峡,31100201,451.855,39,105
0005,三峡,31100201,459.955,40,105
0005,三峡,31100201,467.655,41,105
0005,三峡,31100201,475.07,42,105
0005,三峡,31100201,482.465,43,105
0005,三峡,31100201,490.876,44,105
0005,三峡,31100201,498.866,45,105
0005,三峡,31100201,507.012,46,105
0005,三峡,31100201,515.206,47,105
0005,三峡,31100201,523.434,48,105
0005,三峡,31100201,531.692,49,105
0005,三峡,31100201,548.178,51,105
0005,三峡,31100201,557.287,52,105
0005,三峡,31100201,565.716,53,105
0005,三峡,31100201,574.378,54,105
0005,三峡,31100201,583.342,55,105
0005,三峡,31100201,592.591,56,105
0005,三峡,31100201,602.033,57,105
0005,三峡,31100201,611.579,58,105
0005,三峡,31100201,621.135,59,105
0005,三峡,31100201,631.672,60,105
0005,三峡,31100201,641.326,61,105
0005,三峡,31100201,651.012,62,105
0005,三峡,31100201,660.638,63,105
0005,三峡,31100201,670.112,64,105
0005,三峡,31100201,679.344,65,105
0005,三峡,31100201,688.308,66,105
0005,三峡,31100201,697.074,67,105
0005,三峡,31100201,706.569,68,105
0005,三峡,31100201,715.143,69,105
0005,三峡,31100201,723.641,70,105
0005,三峡,31100201,732.041,71,105
0005,三峡,31100201,740.377,72,105
0005,三峡,31100201,748.725,73,105
0005,三峡,31100201,757.156,74,105
0005,三峡,31100201,765.704,75,105
0005,三峡,31100201,775.28,76,105
0005,三峡,31100201,784.22,77,105
0005,三峡,31100201,793.44,78,105
0005,三峡,31100201,803,79,105
0005,三峡,31100201,813.09,80,105
0005,三峡,31100201,823.78,81,105
0005,三峡,31100201,834.92,82,105
0005,三峡,31100201,846.37,83,105
0005,三峡,31100201,859.171,84,105
0005,三峡,31100201,134,0,108
0005,三峡,31100201,138.827,1,108
0005,三峡,31100201,149,3,108
0005,三峡,31100201,155,4,108
0005,三峡,31100201,160,5,108
0005,三峡,31100201,167,6,108
0005,三峡,31100201,182,8,108
0005,三峡,31100201,199.895,10,108
0005,三峡,31100201,208.836,11,108
0005,三峡,31100201,218.566,12,108
0005,三峡,31100201,227.336,13,108
0005,三峡,31100201,236.056,14,108
0005,三峡,31100201,244.722,15,108
0005,三峡,31100201,253.312,16,108
0005,三峡,31100201,261.8,17,108
0005,三峡,31100201,270.178,18,108
0005,三峡,31100201,278.448,19,108
0005,三峡,31100201,287.358,20,108
0005,三峡,31100201,295.101,21,108
0005,三峡,31100201,302.532,22,108
0005,三峡,31100201,309.911,23,108
0005,三峡,31100201,317.498,24,108
0005,三峡,31100201,325.484,25,108
0005,三峡,31100201,333.824,26,108
0005,三峡,31100201,342.322,27,108
0005,三峡,31100201,351.684,28,108
0005,三峡,31100201,360.056,29,108
0005,三峡,31100201,368.216,30,108
0005,三峡,31100201,376.228,31,108
0005,三峡,31100201,384.194,32,108
0005,三峡,31100201,400.17,34,108
0005,三峡,31100201,408.28,35,108
0005,三峡,31100201,417.36,36,108
0005,三峡,31100201,425.68,37,108
0005,三峡,31100201,433.94,38,108
0005,三峡,31100201,442.02,39,108
0005,三峡,31100201,449.9,40,108
0005,三峡,31100201,457.7,41,108
0005,三峡,31100201,481.88,44,108
0005,三峡,31100201,489.68,45,108
0005,三峡,31100201,528.704,50,108
0005,三峡,31100201,536.592,51,108
0005,三峡,31100201,545.36,52,108
0005,三峡,31100201,553.416,53,108
0005,三峡,31100201,561.552,54,108
0005,三峡,31100201,569.852,55,108
0005,三峡,31100201,578.408,56,108
0005,三峡,31100201,587.209,57,108
0005,三峡,31100201,596.177,58,108
0005,三峡,31100201,605.264,59,108
0005,三峡,31100201,615.432,60,108
0005,三峡,31100201,624.89,61,108
0005,三峡,31100201,634.43,62,108
0005,三峡,31100201,643.9,63,108
0005,三峡,31100201,653.158,64,108
0005,三峡,31100201,662.2,65,108
0005,三峡,31100201,671.136,66,108
0005,三峡,31100201,679.968,67,108
0005,三峡,31100201,689.56,68,108
0005,三峡,31100201,698.143,69,108
0005,三峡,31100201,706.605,70,108
0005,三峡,31100201,715.001,71,108
0005,三峡,31100201,723.364,72,108
0005,三峡,31100201,740.157,74,108
0005,三峡,31100201,748.65,75,108
0005,三峡,31100201,758.07,76,108
0005,三峡,31100201,766.69,77,108
0005,三峡,31100201,775.34,78,108
0005,三峡,31100201,792.84,80,108
0005,三峡,31100201,801.99,81,108
0005,三峡,31100201,811.43,82,108
0005,三峡,31100201,821.11,83,108
0005,三峡,31100201,832.039,84,108
0005,三峡,31100201,132,0,111
0005,三峡,31100201,137.263,1,111
0005,三峡,31100201,142,2,111
0005,三峡,31100201,148,3,111
0005,三峡,31100201,174,7,111
0005,三峡,31100201,199.785,10,111
0005,三峡,31100201,207.645,11,111
0005,三峡,31100201,216.404,12,111
0005,三峡,31100201,224.434,13,111
0005,三峡,31100201,232.512,14,111
0005,三峡,31100201,240.656,15,111
0005,三峡,31100201,248.982,16,111
0005,三峡,31100201,257.502,17,111
0005,三峡,31100201,266.042,18,111
0005,三峡,31100201,274.448,19,111
0005,三峡,31100201,283.31,20,111
0005,三峡,31100201,290.887,21,111
0005,三峡,31100201,298.132,22,111
0005,三峡,31100201,305.305,23,111
0005,三峡,31100201,312.666,24,111
0005,三峡,31100201,320.388,25,111
0005,三峡,31100201,328.372,26,111
0005,三峡,31100201,336.418,27,111
0005,三峡,31100201,345.268,28,111
0005,三峡,31100201,353.248,29,111
0005,三峡,31100201,361.128,30,111
0005,三峡,31100201,368.928,31,111
0005,三峡,31100201,376.694,32,111
0005,三峡,31100201,392.284,34,111
0005,三峡,31100201,400.18,35,111
0005,三峡,31100201,408.955,36,111
0005,三峡,31100201,416.98,37,111
0005,三峡,31100201,433.015,39,111
0005,三峡,31100201,440.96,40,111
0005,三峡,31100201,448.855,41,111
0005,三峡,31100201,456.7,42,111
0005,三峡,31100201,464.48,43,111
0005,三峡,31100201,472.94,44,111
0005,三峡,31100201,480.512,45,111
0005,三峡,31100201,487.954,46,111
0005,三峡,31100201,495.314,47,111
0005,三峡,31100201,502.654,48,111
0005,三峡,31100201,510.036,49,111
0005,三峡,31100201,517.494,50,111
0005,三峡,31100201,525.014,51,111
0005,三峡,31100201,533.343,52,111
0005,三峡,31100201,540.982,53,111
0005,三峡,31100201,548.684,54,111
0005,三峡,31100201,556.537,55,111
0005,三峡,31100201,564.629,56,111
0005,三峡,31100201,572.981,57,111
0005,三峡,31100201,581.565,58,111
0005,三峡,31100201,590.348,59,111
0005,三峡,31100201,600.256,60,111
0005,三峡,31100201,609.486,61,111
0005,三峡,31100201,618.796,62,111
0005,三峡,31100201,628.076,63,111
0005,三峡,31100201,637.186,64,111
0005,三峡,31100201,646.144,65,111
0005,三峡,31100201,655.042,66,111
0005,三峡,31100201,663.892,67,111
0005,三峡,31100201,673.517,68,111
0005,三峡,31100201,682.139,69,111
0005,三峡,31100201,690.659,70,111
0005,三峡,31100201,699.115,71,111
0005,三峡,31100201,707.52,72,111
0005,三峡,31100201,715.875,73,111
0005,三峡,31100201,724.171,74,111
0005,三峡,31100201,732.416,75,111
0005,三峡,31100201,741.44,76,111
0005,三峡,31100201,749.62,77,111
0005,三峡,31100201,766,79,111
0005,三峡,31100201,774.25,80,111
0005,三峡,31100201,782.58,81,111
0005,三峡,31100201,790.98,82,111
0005,三峡,31100201,800,83,111
0005,三峡,31100201,808.913,84,111
0005,三峡,31100201,131,0,113
0005,三峡,31100201,136.263,1,113
0005,三峡,31100201,141,2,113
0005,三峡,31100201,147,3,113
0005,三峡,31100201,173,7,113
0005,三峡,31100201,198.786,10,113
0005,三峡,31100201,206.655,11,113
0005,三峡,31100201,215.416,12,113
0005,三峡,31100201,223.454,13,113
0005,三峡,31100201,231.528,14,113
0005,三峡,31100201,239.658,15,113
0005,三峡,31100201,248,16,113
0005,三峡,31100201,256.562,17,113
0005,三峡,31100201,265.142,18,113
0005,三峡,31100201,273.528,19,113
0005,三峡,31100201,282.235,20,113
0005,三峡,31100201,289.52,21,113
0005,三峡,31100201,296.354,22,113
0005,三峡,31100201,303.061,23,113
0005,三峡,31100201,309.96,24,113
0005,三峡,31100201,317.259,25,113
0005,三峡,31100201,324.792,26,113
0005,三峡,31100201,332.347,27,113
0005,三峡,31100201,340.712,28,113
0005,三峡,31100201,348.374,29,113
0005,三峡,31100201,356.104,30,113
0005,三峡,31100201,363.872,31,113
0005,三峡,31100201,371.66,32,113
0005,三峡,31100201,379.468,33,113
0005,三峡,31100201,387.296,34,113
0005,三峡,31100201,395.2,35,113
0005,三峡,31100201,404.09,36,113
0005,三峡,31100201,412.27,37,113
0005,三峡,31100201,420.36,38,113
0005,三峡,31100201,428.18,39,113
0005,三峡,31100201,435.7,40,113
0005,三峡,31100201,443.1,41,113
0005,三峡,31100201,466.04,44,113
0005,三峡,31100201,473.44,45,113
0005,三峡,31100201,525.98,52,113
0005,三峡,31100201,533.38,53,113
0005,三峡,31100201,548.313,55,113
0005,三峡,31100201,556.155,56,113
0005,三峡,31100201,564.308,57,113
0005,三峡,31100201,572.737,58,113
0005,三峡,31100201,581.387,59,113
0005,三峡,31100201,591.04,60,113
0005,三峡,31100201,599.84,61,113
0005,三峡,31100201,662.32,68,113
0005,三峡,31100201,671.12,69,113
0005,三峡,31100201,679.83,70,113
0005,三峡,31100201,688.377,71,113
0005,三峡,31100201,696.772,72,113
0005,三峡,31100201,705.035,73,113
0005,三峡,31100201,713.186,74,113
0005,三峡,31100201,721.173,75,113
0005,三峡,31100201,729.76,76,113
0005,三峡,31100201,737.47,77,113
0005,三峡,31100201,753,79,113
0005,三峡,31100201,760.96,80,113
0005,三峡,31100201,769.04,81,113
0005,三峡,31100201,777.23,82,113
0005,三峡,31100201,785.55,83,113
0005,三峡,31100201,794.885,84,113
0005,三峡,31100301,12.2,0,61
0005,三峡,31100301,13.2,0.1,61
0005,三峡,31100301,14.3,0.2,61
0005,三峡,31100301,15.5,0.3,61
0005,三峡,31100301,16.8,0.4,61
0005,三峡,31100301,17.9,0.5,61
0005,三峡,31100301,19.2,0.6,61
0005,三峡,31100301,20.3,0.7,61
0005,三峡,31100301,21.5,0.8,61
0005,三峡,31100301,22.8,0.9,61
0005,三峡,31100301,24,1,61
0005,三峡,31100301,26.5,1.2,61
0005,三峡,31100301,29,1.4,61
0005,三峡,31100301,30.4,1.5,61
0005,三峡,31100301,31.6,1.6,61
0005,三峡,31100301,33.1,1.7,61
0005,三峡,31100301,34.5,1.8,61
0005,三峡,31100301,36.1,1.9,61
0005,三峡,31100301,37.6,2,61
0005,三峡,31100301,42,2.3,61
0005,三峡,31100301,46.3,2.6,61
0005,三峡,31100301,48.1,2.7,61
0005,三峡,31100301,50.6,2.8,61
0005,三峡,31100301,54.5,2.9,61
0005,三峡,31100301,60.9,3,61
0005,三峡,31100301,11.7,0,64
0005,三峡,31100301,12.7,0.1,64
0005,三峡,31100301,13.8,0.2,64
0005,三峡,31100301,16.2,0.4,64
0005,三峡,31100301,17.4,0.5,64
0005,三峡,31100301,19.7,0.7,64
0005,三峡,31100301,22,0.9,64
0005,三峡,31100301,23.1,1,64
0005,三峡,31100301,24.3,1.1,64
0005,三峡,31100301,25.6,1.2,64
0005,三峡,31100301,26.8,1.3,64
0005,三峡,31100301,28.1,1.4,64
0005,三峡,31100301,29.2,1.5,64
0005,三峡,31100301,30.4,1.6,64
0005,三峡,31100301,32.9,1.8,64
0005,三峡,31100301,34.3,1.9,64
0005,三峡,31100301,37.2,2.1,64
0005,三峡,31100301,38.6,2.2,64
0005,三峡,31100301,40.1,2.3,64
0005,三峡,31100301,41.4,2.4,64
0005,三峡,31100301,42.8,2.5,64
0005,三峡,31100301,44.1,2.6,64
0005,三峡,31100301,45.5,2.7,64
0005,三峡,31100301,47,2.8,64
0005,三峡,31100301,48.7,2.9,64
0005,三峡,31100301,51.2,3,64
0005,三峡,31100301,54.1,3.1,64
0005,三峡,31100301,63.6,3.3,64
0005,三峡,31100301,11.1,0,67
0005,三峡,31100301,12.2,0.1,67
0005,三峡,31100301,15.6,0.4,67
0005,三峡,31100301,16.7,0.5,67
0005,三峡,31100301,17.9,0.6,67
0005,三峡,31100301,19,0.7,67
0005,三峡,31100301,21.3,0.9,67
0005,三峡,31100301,22.4,1,67
0005,三峡,31100301,23.6,1.1,67
0005,三峡,31100301,25.9,1.3,67
0005,三峡,31100301,27.1,1.4,67
0005,三峡,31100301,28.2,1.5,67
0005,三峡,31100301,29.4,1.6,67
0005,三峡,31100301,30.5,1.7,67
0005,三峡,31100301,31.7,1.8,67
0005,三峡,31100301,34.2,2,67
0005,三峡,31100301,38.2,2.3,67
0005,三峡,31100301,40.9,2.5,67
0005,三峡,31100301,42.3,2.6,67
0005,三峡,31100301,43.6,2.7,67
0005,三峡,31100301,47.8,3,67
0005,三峡,31100301,49.5,3.1,67
0005,三峡,31100301,51.6,3.2,67
0005,三峡,31100301,54.3,3.3,67
0005,三峡,31100301,57.6,3.4,67
0005,三峡,31100301,62.6,3.5,67
0005,三峡,31100301,10.6,0,70
0005,三峡,31100301,11.7,0.1,70
0005,三峡,31100301,19.5,0.8,70
0005,三峡,31100301,20.6,0.9,70
0005,三峡,31100301,24,1.2,70
0005,三峡,31100301,25.1,1.3,70
0005,三峡,31100301,29.6,1.7,70
0005,三峡,31100301,30.7,1.8,70
0005,三峡,31100301,33,2,70
0005,三峡,31100301,35.3,2.2,70
0005,三峡,31100301,36.6,2.3,70
0005,三峡,31100301,40.6,2.6,70
0005,三峡,31100301,41.9,2.7,70
0005,三峡,31100301,43.1,2.8,70
0005,三峡,31100301,45.6,3,70
0005,三峡,31100301,47.1,3.1,70
0005,三峡,31100301,50.2,3.3,70
0005,三峡,31100301,52.2,3.4,70
0005,三峡,31100301,54.7,3.5,70
0005,三峡,31100301,57.4,3.6,70
0005,三峡,31100301,60.7,3.7,70
0005,三峡,31100301,65,3.8,70
0005,三峡,31100301,70.2,3.9,70
0005,三峡,31100301,10.2,0,73
0005,三峡,31100301,11.3,0.1,73
0005,三峡,31100301,12.3,0.2,73
0005,三峡,31100301,13.4,0.3,73
0005,三峡,31100301,16.6,0.6,73
0005,三峡,31100301,17.7,0.7,73
0005,三峡,31100301,18.9,0.8,73
0005,三峡,31100301,19.9,0.9,73
0005,三峡,31100301,21,1,73
0005,三峡,31100301,23.3,1.2,73
0005,三峡,31100301,24.4,1.3,73
0005,三峡,31100301,25.4,1.4,73
0005,三峡,31100301,26.5,1.5,73
0005,三峡,31100301,28.6,1.7,73
0005,三峡,31100301,29.7,1.8,73
0005,三峡,31100301,35.3,2.3,73
0005,三峡,31100301,39,2.6,73
0005,三峡,31100301,40.2,2.7,73
0005,三峡,31100301,41.5,2.8,73
0005,三峡,31100301,42.7,2.9,73
0005,三峡,31100301,47.7,3.3,73
0005,三峡,31100301,50.9,3.5,73
0005,三峡,31100301,52.9,3.6,73
0005,三峡,31100301,55.1,3.7,73
0005,三峡,31100301,57.5,3.8,73
0005,三峡,31100301,60.2,3.9,73
0005,三峡,31100301,63,4,73
0005,三峡,31100301,67,4.1,73
0005,三峡,31100301,71.6,4.2,73
0005,三峡,31100301,80,4.3,73
0005,三峡,31100301,9.9,0,76
0005,三峡,31100301,10.9,0.1,76
0005,三峡,31100301,11.8,0.2,76
0005,三峡,31100301,12.9,0.3,76
0005,三峡,31100301,15,0.5,76
0005,三峡,31100301,16.1,0.6,76
0005,三峡,31100301,17.1,0.7,76
0005,三峡,31100301,18.2,0.8,76
0005,三峡,31100301,21.4,1.1,76
0005,三峡,31100301,22.6,1.2,76
0005,三峡,31100301,23.6,1.3,76
0005,三峡,31100301,24.7,1.4,76
0005,三峡,31100301,25.7,1.5,76
0005,三峡,31100301,27.8,1.7,76
0005,三峡,31100301,28.8,1.8,76
0005,三峡,31100301,30.9,2,76
0005,三峡,31100301,31.9,2.1,76
0005,三峡,31100301,33,2.2,76
0005,三峡,31100301,37.5,2.6,76
0005,三峡,31100301,41.2,2.9,76
0005,三峡,31100301,42.4,3,76
0005,三峡,31100301,44.7,3.2,76
0005,三峡,31100301,47,3.4,76
0005,三峡,31100301,48.4,3.5,76
0005,三峡,31100301,51.7,3.7,76
0005,三峡,31100301,55.7,3.9,76
0005,三峡,31100301,60,4.1,76
0005,三峡,31100301,63.2,4.2,76
0005,三峡,31100301,67,4.3,76
0005,三峡,31100301,72.4,4.4,76
0005,三峡,31100301,9.5,0,79
0005,三峡,31100301,10.4,0.1,79
0005,三峡,31100301,11.4,0.2,79
0005,三峡,31100301,13.5,0.4,79
0005,三峡,31100301,14.5,0.5,79
0005,三峡,31100301,17.6,0.8,79
0005,三峡,31100301,18.6,0.9,79
0005,三峡,31100301,19.7,1,79
0005,三峡,31100301,20.7,1.1,79
0005,三峡,31100301,21.8,1.2,79
0005,三峡,31100301,25,1.5,79
0005,三峡,31100301,34.1,2.4,79
0005,三峡,31100301,35.1,2.5,79
0005,三峡,31100301,36.2,2.6,79
0005,三峡,31100301,37.4,2.7,79
0005,三峡,31100301,38.5,2.8,79
0005,三峡,31100301,39.7,2.9,79
0005,三峡,31100301,44.4,3.3,79
0005,三峡,31100301,47.9,3.6,79
0005,三峡,31100301,49.3,3.7,79
0005,三峡,31100301,50.6,3.8,79
0005,三峡,31100301,52.3,3.9,79
0005,三峡,31100301,54.2,4,79
0005,三峡,31100301,56.2,4.1,79
0005,三峡,31100301,58.1,4.2,79
0005,三峡,31100301,60.2,4.3,79
0005,三峡,31100301,62.4,4.4,79
0005,三峡,31100301,64.9,4.5,79
0005,三峡,31100301,68.1,4.6,79
0005,三峡,31100301,75.2,4.7,79
0005,三峡,31100301,9.2,0,82
0005,三峡,31100301,10.1,0.1,82
0005,三峡,31100301,12,0.3,82
0005,三峡,31100301,13.1,0.4,82
0005,三峡,31100301,14.1,0.5,82
0005,三峡,31100301,21.2,1.2,82
0005,三峡,31100301,22.2,1.3,82
0005,三峡,31100301,23.3,1.4,82
0005,三峡,31100301,24.3,1.5,82
0005,三峡,31100301,25.4,1.6,82
0005,三峡,31100301,26.3,1.7,82
0005,三峡,31100301,27.3,1.8,82
0005,三峡,31100301,28.2,1.9,82
0005,三峡,31100301,29.2,2,82
0005,三峡,31100301,31.1,2.2,82
0005,三峡,31100301,32.1,2.3,82
0005,三峡,31100301,36.2,2.7,82
0005,三峡,31100301,41.8,3.2,82
0005,三峡,31100301,42.9,3.3,82
0005,三峡,31100301,44.1,3.4,82
0005,三峡,31100301,45.2,3.5,82
0005,三峡,31100301,48.7,3.8,82
0005,三峡,31100301,52.8,4.1,82
0005,三峡,31100301,54.7,4.2,82
0005,三峡,31100301,62.4,4.6,82
0005,三峡,31100301,64.6,4.7,82
0005,三峡,31100301,67,4.8,82
0005,三峡,31100301,71,4.9,82
0005,三峡,31100301,76,5,82
0005,三峡,31100301,82,5.1,82
0005,三峡,31100301,95,5.3,82
0005,三峡,31100301,9,0,85
0005,三峡,31100301,9.9,0.1,85
0005,三峡,31100301,12.7,0.4,85
0005,三峡,31100301,18.6,1,85
0005,三峡,31100301,19.6,1.1,85
0005,三峡,31100301,27.5,1.9,85
0005,三峡,31100301,28.5,2,85
0005,三峡,31100301,29.4,2.1,85
0005,三峡,31100301,30.4,2.2,85
0005,三峡,31100301,31.3,2.3,85
0005,三峡,31100301,33.2,2.5,85
0005,三峡,31100301,37.3,2.9,85
0005,三峡,31100301,38.3,3,85
0005,三峡,31100301,39.4,3.1,85
0005,三峡,31100301,48.1,3.9,85
0005,三峡,31100301,49.3,4,85
0005,三峡,31100301,50.4,4.1,85
0005,三峡,31100301,51.7,4.2,85
0005,三峡,31100301,53.6,4.3,85
0005,三峡,31100301,55.3,4.4,85
0005,三峡,31100301,57.1,4.5,85
0005,三峡,31100301,58.8,4.6,85
0005,三峡,31100301,60.6,4.7,85
0005,三峡,31100301,62.5,4.8,85
0005,三峡,31100301,66.6,5,85
0005,三峡,31100301,69.1,5.1,85
0005,三峡,31100301,72.5,5.2,85
0005,三峡,31100301,77,5.3,85
0005,三峡,31100301,8.7,0,88
0005,三峡,31100301,9.7,0.1,88
0005,三峡,31100301,10.6,0.2,88
0005,三峡,31100301,12.5,0.4,88
0005,三峡,31100301,13.4,0.5,88
0005,三峡,31100301,15.3,0.7,88
0005,三峡,31100301,18.2,1,88
0005,三峡,31100301,19.2,1.1,88
0005,三峡,31100301,20.1,1.2,88
0005,三峡,31100301,22,1.4,88
0005,三峡,31100301,23.9,1.6,88
0005,三峡,31100301,24.9,1.7,88
0005,三峡,31100301,25.8,1.8,88
0005,三峡,31100301,26.8,1.9,88
0005,三峡,31100301,27.7,2,88
0005,三峡,31100301,29.6,2.2,88
0005,三峡,31100301,30.5,2.3,88
0005,三峡,31100301,32.4,2.5,88
0005,三峡,31100301,33.3,2.6,88
0005,三峡,31100301,34.3,2.7,88
0005,三峡,31100301,35.2,2.8,88
0005,三峡,31100301,36.2,2.9,88
0005,三峡,31100301,38.3,3.1,88
0005,三峡,31100301,39.3,3.2,88
0005,三峡,31100301,41.4,3.4,88
0005,三峡,31100301,42.4,3.5,88
0005,三峡,31100301,43.5,3.6,88
0005,三峡,31100301,44.5,3.7,88
0005,三峡,31100301,45.6,3.8,88
0005,三峡,31100301,47.7,4,88
0005,三峡,31100301,48.6,4.1,88
0005,三峡,31100301,49.6,4.2,88
0005,三峡,31100301,51.3,4.3,88
0005,三峡,31100301,52.6,4.4,88
0005,三峡,31100301,54.2,4.5,88
0005,三峡,31100301,57.5,4.7,88
0005,三峡,31100301,60.8,4.9,88
0005,三峡,31100301,62.6,5,88
0005,三峡,31100301,66.3,5.2,88
0005,三峡,31100301,68.1,5.3,88
0005,三峡,31100301,8.5,0,91
0005,三峡,31100301,9.4,0.1,91
0005,三峡,31100301,11.3,0.3,91
0005,三峡,31100301,12.2,0.4,91
0005,三峡,31100301,15.9,0.8,91
0005,三峡,31100301,17.7,1,91
0005,三峡,31100301,18.8,1.1,91
0005,三峡,31100301,19.6,1.2,91
0005,三峡,31100301,20.5,1.3,91
0005,三峡,31100301,23.3,1.6,91
0005,三峡,31100301,24.2,1.7,91
0005,三峡,31100301,27,2,91
0005,三峡,31100301,27.9,2.1,91
0005,三峡,31100301,32.5,2.6,91
0005,三峡,31100301,33.4,2.7,91
0005,三峡,31100301,35.3,2.9,91
0005,三峡,31100301,36.2,3,91
0005,三峡,31100301,37.2,3.1,91
0005,三峡,31100301,45.3,3.9,91
0005,三峡,31100301,46.3,4,91
0005,三峡,31100301,49.4,4.3,91
0005,三峡,31100301,50.6,4.4,91
0005,三峡,31100301,51.9,4.5,91
0005,三峡,31100301,53.3,4.6,91
0005,三峡,31100301,56.2,4.8,91
0005,三峡,31100301,57.9,4.9,91
0005,三峡,31100301,59.5,5,91
0005,三峡,31100301,64.1,5.3,91
0005,三峡,31100301,8.3,0,94
0005,三峡,31100301,9.2,0.1,94
0005,三峡,31100301,14.5,0.7,94
0005,三峡,31100301,15.4,0.8,94
0005,三峡,31100301,16.4,0.9,94
0005,三峡,31100301,17.3,1,94
0005,三峡,31100301,18.3,1.1,94
0005,三峡,31100301,19.1,1.2,94
0005,三峡,31100301,20.8,1.4,94
0005,三峡,31100301,27.2,2.1,94
0005,三峡,31100301,28.1,2.2,94
0005,三峡,31100301,28.9,2.3,94
0005,三峡,31100301,29.8,2.4,94
0005,三峡,31100301,35.3,3,94
0005,三峡,31100301,36.2,3.1,94
0005,三峡,31100301,38.1,3.3,94
0005,三峡,31100301,40,3.5,94
0005,三峡,31100301,41,3.6,94
0005,三峡,31100301,47.9,4.3,94
0005,三峡,31100301,49,4.4,94
0005,三峡,31100301,51.3,4.6,94
0005,三峡,31100301,53.9,4.8,94
0005,三峡,31100301,58.3,5.1,94
0005,三峡,31100301,61.1,5.3,94
0005,三峡,31100301,8.2,0,97
0005,三峡,31100301,9,0.1,97
0005,三峡,31100301,10.8,0.3,97
0005,三峡,31100301,11.5,0.4,97
0005,三峡,31100301,12.4,0.5,97
0005,三峡,31100301,15,0.8,97
0005,三峡,31100301,16,0.9,97
0005,三峡,31100301,16.8,1,97
0005,三峡,31100301,17.7,1.1,97
0005,三峡,31100301,20.3,1.4,97
0005,三峡,31100301,21.2,1.5,97
0005,三峡,31100301,23.8,1.8,97
0005,三峡,31100301,24.7,1.9,97
0005,三峡,31100301,28.2,2.3,97
0005,三峡,31100301,29.9,2.5,97
0005,三峡,31100301,39.9,3.6,97
0005,三峡,31100301,40.8,3.7,97
0005,三峡,31100301,41.8,3.8,97
0005,三峡,31100301,42.7,3.9,97
0005,三峡,31100301,43.7,4,97
0005,三峡,31100301,46.6,4.3,97
0005,三峡,31100301,48.5,4.5,97
0005,三峡,31100301,49.6,4.6,97
0005,三峡,31100301,51.9,4.8,97
0005,三峡,31100301,54.4,5,97
0005,三峡,31100301,57.1,5.2,97
0005,三峡,31100301,58.3,5.3,97
0005,三峡,31100301,8,0,100
0005,三峡,31100301,8.8,0.1,100
0005,三峡,31100301,10.5,0.3,100
0005,三峡,31100301,11.2,0.4,100
0005,三峡,31100301,12.1,0.5,100
0005,三峡,31100301,13.8,0.7,100
0005,三峡,31100301,15.5,0.9,100
0005,三峡,31100301,16.3,1,100
0005,三峡,31100301,17.2,1.1,100
0005,三峡,31100301,19.8,1.4,100
0005,三峡,31100301,20.7,1.5,100
0005,三峡,31100301,22.4,1.7,100
0005,三峡,31100301,23.3,1.8,100
0005,三峡,31100301,24.1,1.9,100
0005,三峡,31100301,25,2,100
0005,三峡,31100301,25.8,2.1,100
0005,三峡,31100301,26.7,2.2,100
0005,三峡,31100301,27.5,2.3,100
0005,三峡,31100301,28.4,2.4,100
0005,三峡,31100301,29.2,2.5,100
0005,三峡,31100301,30.1,2.6,100
0005,三峡,31100301,30.9,2.7,100
0005,三峡,31100301,31.8,2.8,100
0005,三峡,31100301,33.5,3,100
0005,三峡,31100301,34.4,3.1,100
0005,三峡,31100301,35.2,3.2,100
0005,三峡,31100301,36.2,3.3,100
0005,三峡,31100301,37.1,3.4,100
0005,三峡,31100301,38.8,3.6,100
0005,三峡,31100301,39.7,3.7,100
0005,三峡,31100301,40.7,3.8,100
0005,三峡,31100301,41.6,3.9,100
0005,三峡,31100301,44.4,4.2,100
0005,三峡,31100301,45.3,4.3,100
0005,三峡,31100301,46.3,4.4,100
0005,三峡,31100301,47.2,4.5,100
0005,三峡,31100301,50.1,4.8,100
0005,三峡,31100301,52.4,5,100
0005,三峡,31100301,54.9,5.2,100
0005,三峡,31100301,55.9,5.3,100
0005,三峡,31100301,7.9,0,103
0005,三峡,31100301,8.7,0.1,103
0005,三峡,31100301,9.4,0.2,103
0005,三峡,31100301,10.3,0.3,103
0005,三峡,31100301,11,0.4,103
0005,三峡,31100301,11.9,0.5,103
0005,三峡,31100301,12.7,0.6,103
0005,三峡,31100301,13.6,0.7,103
0005,三峡,31100301,14.4,0.8,103
0005,三峡,31100301,16.9,1.1,103
0005,三峡,31100301,17.7,1.2,103
0005,三峡,31100301,18.6,1.3,103
0005,三峡,31100301,19.4,1.4,103
0005,三峡,31100301,20.3,1.5,103
0005,三峡,31100301,21.1,1.6,103
0005,三峡,31100301,22,1.7,103
0005,三峡,31100301,22.8,1.8,103
0005,三峡,31100301,24.5,2,103
